Position in MW485042_human_KEN_2019_KLF-HAstV2-005-2, Recombination breakpoint number (200nt win), Upper 99% CI, Lower 99% CI, Upper 95% CI, Lower 95% CI
1717,0,2,0,1,0
1719,0,2,0,1,0
1721,0,2,0,1,0
1723,0,2,0,1,0
1725,0,2,0,1,0
1727,0,2,0,1,0
1729,0,2,0,1,0
1731,0,2,0,1,0
1733,0,2,0,1,0
1735,0,2,0,1,0
1737,0,2,0,1,0
1739,0,2,0,1,0
1741,0,2,0,1,0
1743,0,2,0,1,0
1745,0,2,0,1,0
1747,0,2,0,1,0
1749,0,2,0,1,0
1751,0,2,0,1,0
1753,0,2,0,1,0
1755,0,2,0,1,0
1757,0,2,0,1,0
1759,0,2,0,1,0
1761,0,2,0,1,0
1763,0,2,0,1,0
1765,0,2,0,1,0
1767,0,2,0,1,0
1769,0,2,0,1,0
1771,0,2,0,1,0
1773,0,2,0,1,0
1775,0,2,0,1,0
1777,0,2,0,1,0
1779,0,2,0,1,0
1781,0,2,0,1,0
1783,0,2,0,1,0
1785,0,2,0,1,0
1787,0,2,0,1,0
1789,0,2,0,1,0
1791,0,2,0,1,0
1793,0,2,0,1,0
1795,0,2,0,1,0
1797,0,2,0,1,0
1799,0,2,0,1,0
1801,0,2,0,1,0
1803,0,2,0,1,0
1805,0,2,0,1,0
1807,0,2,0,1,0
1809,0,2,0,1,0
1811,0,2,0,1,0
1813,0,2,0,1,0
1815,0,2,0,1,0
1817,0,2,0,1,0
1819,0,2,0,1,0
1821,0,2,0,1,0
1823,0,2,0,2,0
1825,0,2,0,2,0
1827,0,2,0,2,0
1829,0,2,0,1,0
1831,0,2,0,1,0
1833,0,2,0,1,0
1835,0,2,0,1,0
1837,0,2,0,1,0
1839,0,2,0,1,0
1841,0,2,0,1,0
1843,0,2,0,1,0
1845,0,2,0,1,0
1847,0,2,0,1,0
1849,0,2,0,1,0
1851,0,2,0,1,0
1853,0,2,0,1,0
1855,0,2,0,1,0
1857,0,2,0,1,0
1859,0,2,0,1,0
1861,0,2,0,1,0
1863,0,2,0,1,0
1865,0,2,0,1,0
1867,0,2,0,1,0
1869,0,2,0,1,0
1871,0,2,0,1,0
1873,0,2,0,1,0
1875,0,2,0,1,0
1877,0,2,0,1,0
1879,1,2,0,1,0
1881,1,2,0,1,0
1883,1,2,0,1,0
1885,1,2,0,1,0
1887,1,2,0,1,0
1889,1,2,0,1,0
1891,1,2,0,1,0
1893,1,2,0,1,0
1895,1,2,0,1,0
1897,1,2,0,1,0
1899,1,2,0,1,0
1901,1,2,0,1,0
1903,1,2,0,1,0
1905,1,2,0,1,0
1907,1,2,0,1,0
1909,1,2,0,1,0
1911,1,2,0,1,0
1913,1,2,0,1,0
1915,1,2,0,1,0
1917,1,2,0,1,0
1919,1,2,0,1,0
1921,1,2,0,1,0
1923,1,2,0,1,0
1925,1,2,0,1,0
1927,1,2,0,1,0
1929,1,2,0,1,0
1931,1,2,0,1,0
1933,1,2,0,1,0
1935,1,2,0,1,0
1937,1,2,0,1,0
1939,1,2,0,1,0
1941,1,2,0,1,0
1943,1,2,0,1,0
1945,1,2,0,1,0
1947,1,2,0,1,0
1949,1,2,0,1,0
1951,1,2,0,1,0
1953,1,2,0,1,0
1955,1,2,0,1,0
1957,1,2,0,1,0
1959,1,2,0,1,0
1961,1,2,0,1,0
1963,1,2,0,1,0
1965,1,2,0,1,0
1967,1,2,0,1,0
1969,1,2,0,1,0
1971,1,2,0,1,0
1973,1,2,0,1,0
1975,1,2,0,1,0
1977,1,2,0,1,0
1979,1,2,0,1,0
1981,1,2,0,1,0
1983,1,2,0,1,0
1985,1,2,0,1,0
1987,1,2,0,1,0
1989,1,2,0,1,0
1991,1,2,0,1,0
1993,1,2,0,1,0
1995,1,2,0,1,0
1997,1,2,0,1,0
1999,1,2,0,1,0
2001,1,2,0,1,0
2003,1,2,0,1,0
2005,1,2,0,1,0
2007,1,2,0,1,0
2009,1,2,0,1,0
2011,1,2,0,1,0
2013,1,2,0,1,0
2015,1,2,0,1,0
2017,1,2,0,1,0
2019,1,2,0,1,0
2021,1,2,0,1,0
2023,1,2,0,1,0
2025,1,2,0,1,0
2027,1,2,0,1,0
2029,1,2,0,1,0
2031,1,2,0,1,0
2033,1,2,0,1,0
2035,1,2,0,1,0
2037,1,2,0,1,0
2039,1,2,0,1,0
2041,1,2,0,1,0
2043,1,2,0,1,0
2045,1,2,0,1,0
2047,1,2,0,1,0
2049,1,2,0,1,0
2051,1,2,0,1,0
2053,1,2,0,1,0
2055,1,2,0,1,0
2057,1,2,0,1,0
2059,1,2,0,1,0
2061,1,2,0,1,0
2063,1,2,0,1,0
2065,1,2,0,1,0
2067,1,2,0,1,0
2069,1,2,0,1,0
2071,1,2,0,1,0
2073,1,2,0,1,0
2075,1,2,0,1,0
2077,1,2,0,1,0
2079,0,2,0,1,0
2081,0,2,0,1,0
2083,0,2,0,1,0
2085,0,2,0,1,0
2087,0,2,0,1,0
2089,0,2,0,1,0
2091,0,2,0,1,0
2093,0,2,0,1,0
2095,0,2,0,1,0
2097,0,2,0,1,0
2099,0,2,0,1,0
2101,0,2,0,1,0
2103,0,2,0,1,0
2105,0,2,0,1,0
2107,0,2,0,1,0
2109,0,2,0,1,0
2111,0,2,0,1,0
2113,0,2,0,1,0
2115,0,2,0,1,0
2117,0,2,0,1,0
2119,0,2,0,1,0
2121,0,2,0,1,0
2123,0,2,0,1,0
2125,0,2,0,1,0
2127,0,2,0,1,0
2129,0,2,0,1,0
2131,0,2,0,1,0
2133,0,2,0,1,0
2135,0,2,0,1,0
2137,0,2,0,1,0
2139,0,2,0,1,0
2141,0,2,0,1,0
2143,0,2,0,1,0
2145,0,2,0,1,0
2147,0,2,0,1,0
2149,0,2,0,1,0
2151,0,2,0,1,0
2153,0,1,0,1,0
2155,0,1,0,1,0
2157,0,1,0,1,0
2159,0,1,0,1,0
2161,0,1,0,1,0
2163,0,1,0,1,0
2165,0,1,0,1,0
2167,0,1,0,1,0
2169,0,1,0,1,0
2171,0,1,0,1,0
2173,0,1,0,1,0
2175,0,1,0,1,0
2177,0,1,0,1,0
2179,0,1,0,1,0
2181,0,1,0,1,0
2183,0,1,0,1,0
2185,0,1,0,1,0
2187,0,1,0,1,0
2189,0,1,0,1,0
2191,0,1,0,1,0
2193,0,1,0,1,0
2195,0,1,0,1,0
2197,0,1,0,1,0
2199,0,1,0,1,0
2201,0,1,0,1,0
2203,1,1,0,1,0
2205,1,2,0,1,0
2207,1,2,0,1,0
2209,1,2,0,1,0
2211,1,2,0,1,0
2213,1,2,0,1,0
2215,1,2,0,1,0
2217,1,2,0,1,0
2219,1,2,0,1,0
2221,1,2,0,1,0
2223,1,2,0,1,0
2225,1,2,0,1,0
2227,1,2,0,1,0
2229,1,2,0,1,0
2231,1,2,0,1,0
2233,1,2,0,1,0
2235,1,2,0,1,0
2237,1,2,0,1,0
2239,1,2,0,1,0
2241,1,2,0,1,0
2243,1,2,0,1,0
2245,1,2,0,1,0
2247,1,2,0,1,0
2249,1,2,0,1,0
2251,1,2,0,1,0
2253,1,2,0,1,0
2255,1,2,0,1,0
2257,1,2,0,1,0
2259,1,2,0,1,0
2261,1,2,0,1,0
2263,1,2,0,1,0
2265,2,2,0,1,0
2267,2,2,0,1,0
2269,2,2,0,1,0
2271,2,2,0,1,0
2273,2,2,0,1,0
2275,2,2,0,2,0
2277,2,2,0,2,0
2279,2,2,0,2,0
2281,2,2,0,2,0
2283,2,2,0,2,0
2285,2,2,0,2,0
2287,2,2,0,2,0
2289,2,2,0,2,0
2291,2,2,0,2,0
2293,2,2,0,2,0
2295,2,2,0,2,0
2297,2,2,0,2,0
2299,2,2,0,2,0
2301,2,2,0,2,0
2303,2,2,0,2,0
2305,2,2,0,2,0
2307,2,2,0,2,0
2309,2,2,0,2,0
2311,2,2,0,2,0
2313,2,2,0,2,0
2315,2,2,0,2,0
2317,2,2,0,2,0
2319,2,2,0,2,0
2321,2,2,0,2,0
2323,2,2,0,2,0
2325,2,2,0,2,0
2327,2,2,0,2,0
2329,2,2,0,2,0
2331,2,2,0,2,0
2333,2,2,0,2,0
2335,2,2,0,2,0
2337,2,2,0,2,0
2339,2,2,0,2,0
2341,2,2,0,2,0
2343,2,2,0,2,0
2345,2,2,0,2,0
2347,2,2,0,2,0
2349,2,2,0,2,0
2351,2,2,0,2,0
2353,2,2,0,2,0
2355,2,2,0,2,0
2357,2,2,0,2,0
2359,2,2,0,2,0
2361,2,2,0,2,0
2363,2,2,0,2,0
2365,2,2,0,2,0
2367,2,2,0,2,0
2369,2,2,0,2,0
2371,2,2,0,2,0
2373,2,2,0,2,0
2375,2,2,0,2,0
2377,2,2,0,2,0
2379,2,2,0,2,0
2381,2,2,0,2,0
2383,2,2,0,2,0
2385,2,2,0,2,0
2387,2,2,0,2,0
2389,2,2,0,2,0
2391,2,2,0,2,0
2393,2,2,0,2,0
2395,2,2,0,2,0
2397,2,2,0,2,0
2399,2,2,0,2,0
2401,2,2,0,2,0
2403,1,2,0,2,0
2405,1,2,0,2,0
2407,1,2,0,2,0
2409,1,2,0,2,0
2411,1,2,0,2,0
2413,1,2,0,2,0
2415,1,2,0,2,0
2417,1,2,0,2,0
2419,1,2,0,1,0
2421,1,2,0,1,0
2423,1,2,0,1,0
2425,1,2,0,1,0
2427,1,2,0,1,0
2429,1,2,0,1,0
2431,1,2,0,1,0
2433,1,2,0,1,0
2435,1,2,0,1,0
2437,1,2,0,1,0
2439,1,2,0,1,0
2441,1,2,0,1,0
2443,1,2,0,1,0
2445,1,2,0,1,0
2447,1,2,0,1,0
2449,1,2,0,1,0
2451,1,2,0,1,0
2453,1,2,0,1,0
2455,1,2,0,1,0
2457,1,2,0,1,0
2459,1,2,0,1,0
2461,1,2,0,1,0
2463,1,2,0,1,0
2465,0,2,0,1,0
2467,0,2,0,1,0
2469,0,2,0,1,0
2471,0,2,0,1,0
2473,0,2,0,1,0
2475,0,2,0,1,0
2477,0,2,0,1,0
2479,0,2,0,1,0
2481,0,2,0,1,0
2483,0,2,0,1,0
2485,0,2,0,1,0
2487,0,2,0,1,0
2489,0,2,0,1,0
2491,0,2,0,1,0
2493,0,2,0,1,0
2495,0,2,0,1,0
2497,0,2,0,1,0
2499,0,2,0,1,0
2501,0,2,0,1,0
2503,0,2,0,1,0
2505,0,2,0,1,0
2507,0,2,0,1,0
2509,0,1,0,1,0
2511,0,2,0,1,0
2513,0,2,0,1,0
2515,0,2,0,1,0
2517,0,2,0,1,0
2519,0,2,0,1,0
2521,0,2,0,1,0
2523,0,2,0,1,0
2525,0,2,0,1,0
2527,0,2,0,1,0
2529,0,2,0,1,0
2531,0,2,0,1,0
2533,0,2,0,1,0
2535,0,2,0,1,0
2537,0,2,0,1,0
2539,0,2,0,1,0
2541,0,2,0,1,0
2543,0,2,0,1,0
2545,0,2,0,1,0
2547,0,2,0,1,0
2549,0,2,0,1,0
2551,0,2,0,1,0
2553,0,2,0,1,0
2555,0,1,0,1,0
2557,0,1,0,1,0
2559,0,1,0,1,0
2561,0,1,0,1,0
2563,0,1,0,1,0
2565,0,2,0,1,0
2567,0,2,0,1,0
2569,0,2,0,1,0
2571,0,2,0,1,0
2573,0,2,0,1,0
2575,0,2,0,1,0
2577,0,2,0,1,0
2579,0,2,0,1,0
2581,0,2,0,1,0
2583,0,2,0,1,0
2585,0,2,0,1,0
2587,0,2,0,1,0
2589,0,2,0,1,0
2591,0,2,0,1,0
2593,0,2,0,1,0
2595,0,2,0,1,0
2597,0,2,0,1,0
2599,0,2,0,1,0
2601,0,2,0,1,0
2603,0,2,0,1,0
2605,0,2,0,1,0
2607,0,2,0,1,0
2609,0,2,0,1,0
2611,0,2,0,1,0
2613,0,2,0,1,0
2615,0,2,0,1,0
2617,0,2,0,1,0
2619,0,2,0,1,0
2621,0,2,0,1,0
2623,0,2,0,1,0
2625,0,2,0,1,0
2627,0,2,0,1,0
2629,0,1,0,1,0
2631,0,1,0,1,0
2633,0,1,0,1,0
2635,0,1,0,1,0
2637,0,1,0,1,0
2639,0,2,0,1,0
2641,0,2,0,1,0
2643,0,2,0,1,0
2645,0,2,0,1,0
2647,0,2,0,1,0
2649,0,1,0,1,0
2651,0,1,0,1,0
2653,0,1,0,1,0
2655,0,1,0,1,0
2657,0,1,0,1,0
2659,0,1,0,1,0
2661,0,1,0,1,0
2663,0,1,0,1,0
2665,0,1,0,1,0
2667,0,1,0,1,0
2669,0,1,0,1,0
2671,0,1,0,1,0
2673,0,1,0,1,0
2675,0,1,0,1,0
2677,0,1,0,1,0
2679,0,1,0,1,0
2681,0,1,0,1,0
2683,0,1,0,1,0
2685,0,1,0,1,0
2687,0,1,0,1,0
2689,0,1,0,1,0
2691,0,1,0,1,0
2693,0,1,0,1,0
2695,0,1,0,1,0
2697,0,1,0,1,0
2699,0,1,0,1,0
2701,0,1,0,1,0
2703,0,1,0,1,0
2705,0,1,0,1,0
2707,0,1,0,1,0
2709,0,1,0,1,0
2711,0,1,0,1,0
2713,0,1,0,1,0
2715,0,1,0,1,0
2717,0,1,0,1,0
2719,0,1,0,1,0
2721,0,1,0,1,0
2723,0,1,0,1,0
2725,0,1,0,1,0
2727,0,1,0,1,0
2729,0,1,0,1,0
2731,0,1,0,1,0
2733,0,1,0,1,0
2735,0,1,0,1,0
2737,0,1,0,1,0
2739,0,1,0,1,0
2741,0,1,0,1,0
2743,0,1,0,1,0
2745,0,1,0,1,0
2747,0,1,0,1,0
2749,0,1,0,1,0
2751,0,1,0,1,0
2753,0,1,0,1,0
2755,0,1,0,1,0
2757,0,1,0,1,0
2759,0,1,0,1,0
2761,0,1,0,1,0
2763,0,1,0,1,0
2765,0,1,0,1,0
2767,0,1,0,1,0
2769,0,1,0,1,0
2771,0,1,0,1,0
2773,0,1,0,1,0
2775,0,1,0,1,0
2777,0,2,0,1,0
2779,0,2,0,1,0
2781,0,2,0,1,0
2783,0,2,0,1,0
2785,0,2,0,1,0
2787,0,2,0,1,0
2789,0,2,0,1,0
2791,0,2,0,1,0
2793,0,2,0,1,0
2795,0,2,0,1,0
2797,0,2,0,1,0
2799,0,2,0,1,0
2801,0,2,0,1,0
2803,0,2,0,1,0
2805,0,2,0,1,0
2807,0,2,0,1,0
2809,0,2,0,1,0
2811,0,2,0,1,0
2813,0,2,0,1,0
2815,0,2,0,1,0
2817,0,2,0,1,0
2819,0,2,0,1,0
2821,0,2,0,1,0
2823,0,2,0,1,0
2825,0,2,0,1,0
2827,0,2,0,1,0
2829,0,2,0,1,0
2831,0,2,0,1,0
2833,0,2,0,1,0
2835,0,2,0,1,0
2837,0,2,0,1,0
2839,0,2,0,1,0
2841,0,2,0,1,0
2843,0,2,0,1,0
2845,0,2,0,1,0
2847,0,2,0,1,0
2849,0,2,0,1,0
2851,0,2,0,1,0
2853,0,2,0,1,0
2855,0,2,0,1,0
2857,0,2,0,1,0
2859,0,2,0,1,0
2861,0,2,0,1,0
2863,0,2,0,1,0
2865,0,2,0,1,0
2867,0,2,0,1,0
2869,0,2,0,1,0
2871,0,2,0,1,0
2873,0,2,0,1,0
2875,0,2,0,1,0
2877,0,2,0,1,0
2879,0,2,0,1,0
2881,0,2,0,1,0
2883,0,2,0,1,0
2885,0,2,0,1,0
2887,0,2,0,1,0
2889,0,2,0,1,0
2891,0,2,0,1,0
2893,0,2,0,1,0
2895,0,2,0,1,0
2897,0,2,0,1,0
2899,0,2,0,1,0
2901,0,2,0,1,0
2903,0,2,0,1,0
2905,0,2,0,1,0
2907,0,2,0,1,0
2909,0,2,0,1,0
2911,0,2,0,1,0
2913,0,2,0,1,0
2915,0,2,0,1,0
2917,0,2,0,1,0
2919,0,2,0,1,0
2921,0,2,0,1,0
2923,0,2,0,1,0
2925,0,2,0,1,0
2927,0,2,0,1,0
2929,0,2,0,1,0
2931,0,2,0,1,0
2933,0,2,0,1,0
2935,0,2,0,1,0
2937,0,2,0,1,0
2939,0,2,0,1,0
2941,0,2,0,1,0
2943,0,2,0,1,0
2945,0,2,0,1,0
2947,0,2,0,1,0
2949,0,2,0,1,0
2951,0,2,0,1,0
2953,0,2,0,1,0
2955,0,2,0,1,0
2957,0,2,0,1,0
2959,0,2,0,1,0
2961,0,2,0,1,0
2963,0,2,0,1,0
2965,0,2,0,1,0
2967,0,2,0,1,0
2969,0,2,0,1,0
2971,0,2,0,1,0
2973,0,2,0,1,0
2975,0,2,0,1,0
2977,0,2,0,1,0
2979,0,2,0,1,0
2981,0,2,0,1,0
2983,0,2,0,1,0
2985,0,2,0,1,0
2987,0,2,0,1,0
2989,0,2,0,1,0
2991,0,2,0,1,0
2993,0,2,0,1,0
2995,0,2,0,1,0
2997,0,2,0,1,0
2999,0,2,0,1,0
3001,0,2,0,1,0
3003,0,2,0,1,0
3005,0,2,0,1,0
3007,0,2,0,1,0
3009,0,2,0,1,0
3011,0,2,0,1,0
3013,0,2,0,1,0
3015,0,2,0,1,0
3017,0,2,0,1,0
3019,0,2,0,1,0
3021,0,2,0,1,0
3023,0,2,0,1,0
3025,0,2,0,1,0
3027,0,2,0,1,0
3029,0,2,0,1,0
3031,0,2,0,1,0
3033,0,2,0,1,0
3035,0,2,0,1,0
3037,0,2,0,1,0
3039,0,2,0,1,0
3041,0,2,0,1,0
3043,0,2,0,1,0
3045,0,2,0,1,0
3047,0,2,0,1,0
3049,0,2,0,1,0
3051,0,2,0,1,0
3053,0,2,0,1,0
3055,0,2,0,1,0
3057,0,2,0,1,0
3059,0,2,0,1,0
3061,0,2,0,1,0
3063,0,2,0,1,0
3065,0,2,0,1,0
3067,0,2,0,1,0
3069,0,2,0,1,0
3071,0,2,0,1,0
3073,0,2,0,1,0
3075,0,2,0,1,0
3077,0,2,0,1,0
3079,0,2,0,1,0
3081,0,2,0,1,0
3083,0,2,0,1,0
3085,0,2,0,1,0
3087,0,2,0,1,0
3089,0,2,0,1,0
3091,0,2,0,1,0
3093,0,2,0,1,0
3095,0,2,0,1,0
3097,0,2,0,1,0
3099,0,2,0,1,0
3101,0,2,0,1,0
3103,0,2,0,1,0
3105,0,2,0,1,0
3107,0,2,0,1,0
3109,0,2,0,1,0
3111,0,2,0,1,0
3113,0,2,0,1,0
3115,0,2,0,1,0
3117,0,2,0,1,0
3119,0,2,0,1,0
3121,0,2,0,1,0
3123,0,2,0,1,0
3125,0,2,0,1,0
3127,0,2,0,1,0
3129,0,1,0,1,0
3131,0,1,0,1,0
3133,0,1,0,1,0
3135,0,1,0,1,0
3137,0,1,0,1,0
3139,0,2,0,1,0
3141,0,2,0,1,0
3143,0,1,0,1,0
3145,0,2,0,1,0
3147,0,2,0,1,0
3149,0,2,0,1,0
3151,0,2,0,1,0
3153,0,1,0,1,0
3155,0,1,0,1,0
3157,0,1,0,1,0
3159,0,1,0,1,0
3161,0,2,0,1,0
3163,0,2,0,1,0
3165,0,2,0,1,0
3167,0,2,0,1,0
3169,0,2,0,1,0
3171,0,2,0,1,0
3173,0,2,0,1,0
3175,0,2,0,1,0
3177,0,2,0,1,0
3179,0,2,0,1,0
3181,0,2,0,1,0
3183,0,2,0,1,0
3185,0,2,0,1,0
3187,0,2,0,1,0
3189,0,2,0,1,0
3191,0,1,0,1,0
3193,0,1,0,1,0
3195,0,1,0,1,0
3197,0,2,0,1,0
3199,0,2,0,1,0
3201,0,1,0,1,0
3203,0,1,0,1,0
3205,0,1,0,1,0
3207,0,1,0,1,0
3209,0,1,0,1,0
3211,0,1,0,1,0
3213,0,1,0,1,0
3215,0,1,0,1,0
3217,0,1,0,1,0
3219,0,1,0,1,0
3221,0,1,0,1,0
3223,0,1,0,1,0
3225,0,1,0,1,0
3227,0,1,0,1,0
3229,0,1,0,1,0
3231,0,1,0,1,0
3233,0,1,0,1,0
3235,0,1,0,1,0
3237,0,1,0,1,0
3239,0,1,0,1,0
3241,0,1,0,1,0
3243,0,1,0,1,0
3245,0,1,0,1,0
3247,0,1,0,1,0
3249,0,1,0,1,0
3251,0,1,0,1,0
3253,0,1,0,1,0
3255,0,1,0,1,0
3257,0,1,0,1,0
3259,0,1,0,1,0
3261,0,1,0,1,0
3263,0,1,0,1,0
3265,0,1,0,1,0
3267,0,1,0,1,0
3269,0,1,0,1,0
3271,0,1,0,1,0
3273,0,1,0,1,0
3275,0,1,0,1,0
3277,0,1,0,1,0
3279,0,1,0,1,0
3281,0,1,0,1,0
3283,0,1,0,1,0
3285,0,1,0,1,0
3287,0,1,0,1,0
3289,0,1,0,1,0
3291,0,1,0,1,0
3293,0,1,0,1,0
3295,0,1,0,1,0
3297,0,2,0,1,0
3299,0,2,0,1,0
3301,0,2,0,1,0
3303,0,2,0,1,0
3305,0,2,0,1,0
3307,0,2,0,1,0
3309,0,2,0,1,0
3311,0,2,0,1,0
3313,0,2,0,1,0
3315,0,2,0,1,0
3317,0,1,0,1,0
3319,0,1,0,1,0
3321,0,1,0,1,0
3323,0,1,0,1,0
3325,0,1,0,1,0
3327,0,1,0,1,0
3329,0,1,0,1,0
3331,0,1,0,1,0
3333,0,1,0,1,0
3335,0,1,0,1,0
3337,0,1,0,1,0
3339,0,1,0,1,0
3341,0,1,0,1,0
3343,0,1,0,1,0
3345,0,1,0,1,0
3347,0,1,0,1,0
3349,0,1,0,1,0
3351,0,1,0,1,0
3353,0,1,0,1,0
3355,0,1,0,1,0
3357,0,1,0,1,0
3359,0,2,0,1,0
3361,0,2,0,1,0
3363,0,2,0,1,0
3365,0,2,0,1,0
3367,0,2,0,1,0
3369,0,2,0,1,0
3371,0,2,0,1,0
3373,0,2,0,1,0
3375,0,2,0,1,0
3377,0,2,0,1,0
3379,0,2,0,1,0
3381,0,2,0,1,0
